Protocol,Flow Duration,Flow IAT Mean,Packet Length Mean,Fwd Avg Bytes/Bulk,Subflow Fwd Bytes,Init Fwd Win Bytes,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Class
17,623,5.1487603,440.0,0,53680,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,25767,12883.5,6.0,0,6,63669,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,4661,31.28188,436.18542,0,65424,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,670,95.71429,168.77777,0,155,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,105415,35138.332,72.6,0,94,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,105499,35166.332,345.6,0,1398,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
6,28319,9439.667,0.6,0,2,252,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2,2.0,212.0,0,424,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NetBIOS,Attack
17,35779,11926.333,57.4,0,50,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,218425,43685.0,344.14285,0,2088,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP,Attack
6,42224309,4691590.0,6.0,0,48,5840,16.666666,27.135462,48,1,14074734.0,4087794.5,18724384,11045900,Syn,Attack
17,212157,42431.4,344.14285,0,2088,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP,Attack
17,1,1.0,646.0,0,1292,-1,0.0,0.0,0,0,0.0,0.0,0,0,MSSQL,Attack
6,7257204,806356.0,0.0,0,0,8192,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,7299753,811083.7,0.0,0,0,8192,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,28437,9479.0,0.6,0,2,16228,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2,2.0,1448.0,0,2896,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_DNS,Attack
17,55650,18550.0,47.4,0,82,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,288,5.4339623,434.76364,0,23472,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,122,61.0,6.0,0,6,1959,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,1440,480.0,35.0,0,129,16319,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,1411,14.852632,440.0,0,42240,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,3000092,1000030.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,426,8.3529415,429.13208,0,22304,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,44533,14844.333,31.4,0,50,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20650,6883.3335,49.8,0,62,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,85158,2747.0322,440.0,0,14080,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,20730,6910.0,31.4,0,50,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,115522269,1391834.6,169.49411,0,9777,8192,60815.91,131036.92,455907,21171,9988779.0,63821.188,10009702,9796880,Benign,Benign
17,108839,36279.668,353.6,0,1438,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
17,2393,20.452991,440.0,0,51920,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,1524,217.71428,424.0,0,3376,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,3,1.5,0.0,0,0,126,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,205,41.0,14.857142,0,6,246,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,24383950,4876790.0,6.0,0,36,5840,1.0,0.0,1,1,12191974.0,982850.1,12886954,11496994,Syn,Attack
17,895,24.18919,436.30768,0,16576,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,907,11.197531,431.3253,0,35360,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,6009808,273173.1,364.04166,0,1317,8192,314363.0,0.0,314363,314363,5695443.0,0.0,5695443,5695443,Benign,Benign
6,116361398,1251197.9,177.93684,0,6194,64240,584507.2,1584187.1,5306365,27912,9991267.0,27370.984,10015464,9925825,Benign,Benign
17,2077765,159828.08,516.0,0,7224,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,566,20.962963,440.0,0,12320,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,1671,29.31579,435.11865,0,25232,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,40,40.0,43.0,0,86,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2995852,998617.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,20755,6918.3335,50.2,0,62,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,191,63.666668,0.0,0,0,33,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,40884,13628.0,0.0,0,0,256,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,77731,11104.429,28.222221,0,104,257,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,2696145,58611.848,630.0833,0,10534,8192,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,407,15.074074,435.0345,0,12176,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,3001979,1000659.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,174311,58103.668,0.6,0,2,253,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,39922537,5703219.5,6.0,0,36,5840,71.5,31.819805,94,49,19961196.0,7133582.5,25005400,14916992,Syn,Attack
17,21047,7015.6665,63.2,0,72,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20952,6984.0,48.4,0,84,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,259,129.5,6.0,0,6,1825,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20899,6966.3335,31.4,0,50,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20569,6856.3335,59.4,0,74,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
0,114118019,2237608.2,0.0,0,0,-1,6.6666665,1.3026779,8,3,9509828.0,294375.66,9969982,9042779,Benign,Benign
17,3001238,1000412.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,7243418,1034774.0,0.0,0,0,29200,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20807,6935.6665,50.8,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20894,6964.6665,91.4,0,94,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,9000110,1285730.0,516.0,0,4128,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,2998849,999616.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,101,9.181818,428.92307,0,5136,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,59024390,4540337.5,6.0,0,60,5840,1.0,0.0,1,1,18011702.0,7805724.5,27005776,13005430,Syn,Attack
17,50,50.0,758.0,0,1516,-1,0.0,0.0,0,0,0.0,0.0,0,0,MSSQL,Attack
17,20771,6923.6665,67.0,0,86,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,45403,15134.333,48.4,0,84,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,21442,7147.3335,36.4,0,60,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20704,6901.3335,56.2,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,167,167.0,37.333332,0,53,40958,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2999012,999670.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,20760,6920.0,60.4,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20789,6929.6665,60.4,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20585,6861.6665,61.4,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,43786,10946.5,19.0,0,76,123,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20974,6991.3335,117.6,0,104,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20845,6948.3335,77.6,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,212438,42487.6,344.14285,0,2088,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP-lag,Attack
6,51300759,7328680.0,6.0,0,48,5840,1.0,0.0,1,1,17100252.0,3240040.0,20021032,13615105,Syn,Attack
17,20682,6894.0,60.4,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,65965,21988.334,55.0,0,62,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,47707211,3180480.8,6.0,0,60,5840,78.25,51.77757,111,1,11926724.0,2680420.5,14887321,8689336,Syn,Attack
6,47,47.0,0.0,0,0,256,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,408,13.16129,431.27274,0,13792,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,38005171,3455015.5,6.0,0,48,5840,63.0,59.22837,119,1,12668327.0,8209169.0,21994848,6537942,Syn,Attack
6,196,65.333336,33.8,0,123,1109,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,5664986,1416246.5,0.0,0,0,274,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,108737,36245.668,345.6,0,1398,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
17,367,11.83871,431.27274,0,13792,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,22588,7529.3335,136.2,0,66,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,43623118,3355624.5,6.0,0,60,5840,1779283.0,2516283.2,3558564,2,13354850.0,5656368.5,16623048,6823439,Syn,Attack
6,86,43.0,0.0,0,0,16425,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,814,47.882355,409.6842,0,7344,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,202860,28980.0,28.222221,0,104,255,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,989139,52059.95,360.14285,0,7242,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP,Attack
17,2159,37.877193,435.11865,0,25232,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,2,2.0,1472.0,0,2944,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_LDAP,Attack
6,1200,200.0,59.375,0,463,59,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,67450272,2932620.5,6.0,0,84,5840,98939.4,221122.31,494495,1,13391095.0,7904609.5,24732358,6838453,Syn,Attack
17,1249,96.07692,401.6,0,5584,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,54,3.6,397.64706,0,6320,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,107153,35717.668,345.6,0,1398,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP,Attack
6,376,125.333336,6.0,0,6,1892,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,61279,61279.0,0.0,0,0,16258,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,199,99.5,6.0,0,6,245,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,100,50.0,0.0,0,0,242,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,117249051,1674986.5,164.11111,0,2520,8192,245788.0,55854.363,285283,206293,58235868.0,603338.1,58662492,57809244,Benign,Benign
17,13653,90.41722,440.0,0,66880,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,6008359,1201671.8,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,310,6.888889,433.87234,0,19952,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,26329,13164.5,0.0,0,0,256,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2001064,667021.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,3001691,1000563.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,3006451,1002150.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,2,2.0,0.0,0,0,16338,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3448,73.3617,425.30612,0,20400,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,105,3.0,440.0,0,15840,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,32265,32265.0,0.0,0,0,255,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,521,6.594937,432.8889,0,34624,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,6001285,1200257.0,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,147,49.0,0.0,0,0,63,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2,2.0,1472.0,0,2944,-1,0.0,0.0,0,0,0.0,0.0,0,0,LDAP,Attack
17,48081,16027.0,48.4,0,84,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,47684,15894.667,46.2,0,70,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,1,1.0,478.0,0,956,-1,0.0,0.0,0,0,0.0,0.0,0,0,MSSQL,Attack
17,20807,6935.6665,43.2,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,217157,43431.4,344.14285,0,2088,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
6,311,77.75,33.333332,0,154,253,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,44490000,6355714.5,6.0,0,36,5840,52.0,0.0,52,52,22244974.0,9503755.0,28965144,15524804,Syn,Attack
17,6000713,1200142.6,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,15089,15089.0,6.0,0,6,336,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,21021,7007.0,60.4,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3005880,1001960.0,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,46647,15549.0,38.4,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,31408471,201336.36,915.1772,0,15802,8192,205408.67,243273.77,486317,64892,10007025.0,7942.3677,10013959,9998360,Benign,Benign
6,58126387,4471260.5,27.6,0,184,258,62170.0,0.0,62170,62170,58002052.0,0.0,58002052,58002052,Benign,Benign
0,66029316,1886551.9,0.0,0,0,-1,450676.28,1192362.9,3154701,5,8982082.0,1195655.1,9925315,6335181,Benign,Benign
17,20656,6885.3335,53.6,0,56,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,190995,10052.368,254.95238,0,824,64240,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3000098,1000032.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,41824659,4647184.5,6.0,0,48,5840,53.5,74.246216,106,1,13941517.0,2261330.2,16521520,12303230,Syn,Attack
6,117060566,1984077.4,90.590164,0,3980,8192,195493.5,82623.305,253917,137070,58207724.0,607388.44,58637212,57778236,Benign,Benign
17,20526,181.64601,440.0,0,50160,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,565,188.33333,35.0,0,129,253,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,1,1.0,416.0,0,832,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
17,363,4.373494,436.61176,0,36672,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,3,3.0,6.0,0,12,64,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2997685,999228.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,30610238,765255.94,288.1905,0,2394,64240,145139.33,145751.8,313439,60946,9990500.0,18871.914,10001446,9968709,Benign,Benign
17,2,2.0,389.0,0,778,-1,0.0,0.0,0,0,0.0,0.0,0,0,UDP,Attack
17,21252,7084.0,70.4,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,110,36.666668,6.0,0,12,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,6000538,1200107.6,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,20917,6972.3335,66.6,0,86,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,803,27.689655,421.41934,0,12624,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,908,19.319149,440.0,0,21120,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,46822,15607.333,38.4,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,5999631,1199926.2,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,5029,1676.3334,440.0,0,1760,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,95,31.666666,6.0,0,12,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,21598,7199.3335,70.4,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20694,6898.0,89.4,0,94,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3006655,1002218.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,20551,6850.3335,61.4,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,12228,126.06186,440.0,0,43120,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,92553,18510.6,23.285715,0,101,119,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,2000673,666891.0,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,43403155,4822573.0,6.0,0,48,5840,51.0,50.0,101,1,14467667.0,6280450.5,19472376,7420125,Syn,Attack
6,5290919,881819.8,2.25,0,18,8192,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,71199674,5476898.0,6.0,0,72,5840,29.8,43.216896,98,1,14239895.0,3365197.2,17721684,10070467,Syn,Attack
17,2999562,999854.0,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,4002344,800468.8,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
0,113706570,2992278.2,0.0,0,0,-1,3.9166667,0.66855794,5,3,9475543.0,250134.83,9830548,9107904,Benign,Benign
17,107892,35964.0,345.6,0,1398,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
6,61674193,4744168.5,6.0,0,60,5840,32.25,62.5,126,1,15418502.0,7063360.0,25195404,9075308,Syn,Attack
17,6000876,1200175.2,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,203,101.5,0.0,0,0,250,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,47109,15703.0,59.4,0,74,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,117251789,1628497.1,190.7027,0,3162,64240,218585.5,199014.5,359310,77861,58368376.0,556058.9,58761572,57975184,Benign,Benign
6,28163679,4023382.8,6.0,0,36,5840,78.5,44.547726,110,47,14081760.0,7757718.5,19567296,8596225,Syn,Attack
17,20957,6985.6665,78.4,0,92,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,249,83.0,0.0,0,0,1892,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20612,6870.6665,128.2,0,154,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,6052925,1210585.0,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,115598,57799.0,0.0,0,0,1444,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3000431,1000143.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,578,30.421053,440.0,0,8800,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,116225954,4304665.0,62.344826,0,464,255,101766.0,55908.105,141299,62233,57980104.0,10323.759,57987404,57972804,Benign,Benign
17,2999999,999999.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,1045,10.773196,440.0,0,43120,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,3008779,1002926.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,4669,91.54902,426.4151,0,22160,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,3897337,1299112.4,6.0,0,24,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,20911,6970.3335,61.4,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,233647,46729.4,32.857143,0,92,16387,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,156,7.428571,440.0,0,9680,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,20856,6952.0,48.4,0,84,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20644,6881.3335,60.4,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,206,68.666664,6.0,0,12,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,21802,7267.3335,70.4,0,64,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,116863460,1770658.5,183.0,0,2438,8192,241996.0,57376.06,282567,201425,58047704.0,267294.16,58236710,57858700,Benign,Benign
17,3001334,1000444.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,164153,16415.3,94.166664,0,1130,64240,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,45623,15207.667,51.4,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,20801,6933.6665,53.2,0,84,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,53280765,7611538.0,6.0,0,48,5840,16.666666,26.274195,47,1,17760238.0,5261102.5,23827324,14458256,Syn,Attack
17,20623,6874.3335,82.2,0,62,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,40835,40835.0,0.0,0,0,257,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,108513,36171.0,353.6,0,1438,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
17,1364,80.23529,432.42105,0,7776,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,25777505,5155501.0,0.0,0,0,5840,1.0,0.0,1,1,12888751.0,627140.06,13332206,12445296,UDP-lag,Attack
17,2999851,999950.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,72,36.0,3.0,0,0,244,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,59,11.8,378.2857,0,2208,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,108835,36278.332,345.6,0,1398,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_UDP,Attack
6,99,24.75,4.0,0,0,63,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,141,47.0,0.0,0,0,1959,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,1,1.0,506.0,0,1012,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_MSSQL,Attack
6,51587376,3034551.5,6.0,0,60,5840,78.0,51.672043,112,1,12896752.0,4687090.5,17721204,8119631,Syn,Attack
6,108,36.0,6.0,0,12,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,2002330,667443.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,45492,15164.0,61.4,0,90,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,119726232,1870722.4,184.39394,0,2382,64240,217159.5,175088.83,340966,93353,59599276.0,455851.25,59921610,59276940,Benign,Benign
17,20685,6895.0,54.2,0,70,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,62339,8905.571,25.555555,0,92,254,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,55318517,2634215.0,6.0,0,84,5840,62449.8,139496.66,311989,1,11001253.0,5039131.5,18939826,7000214,Syn,Attack
17,3006919,1002306.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
17,306,102.0,324.8,0,1184,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
17,2999693,999897.7,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,5921989,986998.2,0.0,0,0,8192,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,180,90.0,0.0,0,0,238,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,154,77.0,0.0,0,0,238,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
17,3000022,1000007.3,516.0,0,2064,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,15407822,592608.56,722.3571,0,756,8192,409106.0,0.0,409106,409106,10010887.0,0.0,10010887,10010887,Benign,Benign
17,5994020,1198804.0,516.0,0,3096,-1,0.0,0.0,0,0,0.0,0.0,0,0,TFTP,Attack
6,112265688,6603864.0,28.263159,0,307,258,93462.5,71.417786,93513,93412,56038740.0,2728868.5,57968344,54109140,Benign,Benign
17,2111,84.44,413.33334,0,10720,-1,0.0,0.0,0,0,0.0,0.0,0,0,DrDoS_NTP,Attack
6,24200420,4840084.0,0.0,0,0,5840,48.5,0.70710677,49,48,12100162.0,1029065.94,12827821,11372502,UDP-lag,Attack
6,126,42.0,6.0,0,12,5840,0.0,0.0,0,0,0.0,0.0,0,0,Syn,Attack
17,20670,6890.0,50.8,0,76,-1,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
6,28625,28625.0,0.0,0,0,238,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Benign
